count,datetime
81.73278116587736,2011-01-23 13:00:00
71.6911030409138,2011-01-23 14:00:00
73.87121624918312,2011-01-23 15:00:00
74.25553188355384,2011-01-23 16:00:00
65.0694156330233,2011-01-23 17:00:00
49.85903023463617,2011-01-23 18:00:00
33.48156604095526,2011-01-23 19:00:00
25.365993268899334,2011-01-23 20:00:00
21.632202980187024,2011-01-23 21:00:00
16.81326690698672,2011-01-23 22:00:00
6.975241081520748,2011-01-23 23:00:00
12.326935623336196,2011-01-24 00:00:00
5.151173087916055,2011-01-24 01:00:00
1.919854692517833,2011-01-24 03:00:00
3.075374474163763,2011-01-24 04:00:00
9.165754232857793,2011-01-24 05:00:00
31.20810954037894,2011-01-24 06:00:00
83.40944298299414,2011-01-24 07:00:00
193.6672218570132,2011-01-24 08:00:00
107.68349295071845,2011-01-24 09:00:00
32.502768934188964,2011-01-24 10:00:00
30.096844895425434,2011-01-24 11:00:00
54.29994402862927,2011-01-24 12:00:00
48.20538609649019,2011-01-24 13:00:00
42.2883165876676,2011-01-24 14:00:00
52.50373525330505,2011-01-24 15:00:00
72.25657186605599,2011-01-24 16:00:00
127.39820378366738,2011-01-24 17:00:00
120.05069314798743,2011-01-24 18:00:00
93.447186834889,2011-01-24 19:00:00
54.83074118169037,2011-01-24 20:00:00
41.13623695123488,2011-01-24 21:00:00
21.774532658180288,2011-01-24 22:00:00
18.42752693964492,2011-01-24 23:00:00
7.025106285576815,2011-01-25 00:00:00
4.510479923554831,2011-01-25 01:00:00
2.680031434776125,2011-01-25 02:00:00
2.980306327279039,2011-01-25 04:00:00
8.3094291782222,2011-01-25 05:00:00
35.42064274794306,2011-01-25 06:00:00
102.15559062230824,2011-01-25 07:00:00
197.1850819509453,2011-01-25 08:00:00
101.41427621196515,2011-01-25 09:00:00
48.38167223841229,2011-01-25 10:00:00
57.44838036272763,2011-01-25 11:00:00
65.91169400592938,2011-01-25 12:00:00
65.86549090550584,2011-01-25 13:00:00
55.78062056469308,2011-01-25 14:00:00
59.0692166897548,2011-01-25 15:00:00
80.63728143042182,2011-01-25 16:00:00
181.30121954214906,2011-01-25 17:00:00
164.79309995674168,2011-01-25 18:00:00
101.43025478415205,2011-01-25 19:00:00
76.61088684198567,2011-01-25 20:00:00
53.83413986930931,2011-01-25 21:00:00
34.9118778876139,2011-01-25 22:00:00
17.43574243441947,2011-01-25 23:00:00
10.590752492261922,2011-01-26 00:00:00
5.184720511047385,2011-01-26 01:00:00
2.7402492169357444,2011-01-26 02:00:00
3.5115388234574874,2011-01-26 05:00:00
15.813824579178313,2011-01-26 06:00:00
48.90764068657367,2011-01-26 07:00:00
100.97701007588162,2011-01-26 08:00:00
55.234064306868845,2011-01-26 09:00:00
26.077428663948407,2011-01-26 10:00:00
12.963501179378165,2011-01-26 11:00:00
14.242113877494669,2011-01-26 12:00:00
15.062981388940862,2011-01-26 13:00:00
10.507360586986891,2011-01-26 14:00:00
13.797152346017048,2011-01-26 15:00:00
20.996971696085286,2011-01-26 16:00:00
31.40120423784965,2011-01-26 17:00:00
81.9051318917856,2011-01-27 16:00:00
151.19815200168097,2011-01-27 17:00:00
133.10381552217322,2011-01-27 18:00:00
95.34264202399224,2011-01-27 19:00:00
71.29690028063517,2011-01-27 20:00:00
53.68108177291115,2011-01-27 21:00:00
39.63022232304923,2011-01-27 22:00:00
24.35592272209651,2011-01-27 23:00:00
15.266974908123007,2011-01-28 00:00:00
7.654984217925525,2011-01-28 01:00:00
4.9302569471329285,2011-01-28 02:00:00
3.343874443789692,2011-01-28 03:00:00
7.608796092706139,2011-01-28 05:00:00
29.419458664179757,2011-01-28 06:00:00
53.460442207820854,2011-01-28 07:00:00
139.14174417991893,2011-01-28 08:00:00
59.507874855021804,2011-01-28 09:00:00
25.39526758288329,2011-01-28 10:00:00
29.8487238488747,2011-01-28 11:00:00
33.36164961508333,2011-01-28 12:00:00
39.17685551627138,2011-01-28 13:00:00
32.612105429477715,2011-01-28 14:00:00
38.29440656328238,2011-01-28 15:00:00
79.71373119540065,2011-01-28 16:00:00
132.82950095616854,2011-01-28 17:00:00
130.4038034983071,2011-01-28 18:00:00
78.93756732049778,2011-01-28 19:00:00
64.99125776514003,2011-01-28 20:00:00
39.47185754390516,2011-01-28 21:00:00
38.705786154437114,2011-01-28 22:00:00
36.50143787072615,2011-01-28 23:00:00
22.429983371782797,2011-01-29 00:00:00
21.084373506813208,2011-01-29 01:00:00
16.26984155683402,2011-01-29 02:00:00
10.642639482876291,2011-01-29 03:00:00
2.9632620068736375,2011-01-29 04:00:00
3.4223057803964636,2011-01-29 06:00:00
8.690745367939174,2011-01-29 07:00:00
28.77604518337143,2011-01-29 08:00:00
47.21643215031478,2011-01-29 09:00:00
61.20095836858445,2011-01-29 10:00:00
72.40925264556363,2011-01-29 11:00:00
93.23333812648312,2011-01-29 12:00:00
87.1849056219756,2011-01-29 13:00:00
86.25077498535556,2011-01-29 14:00:00
79.02633334982805,2011-01-29 15:00:00
88.57120827040346,2011-01-29 16:00:00
73.00870821732079,2011-01-29 17:00:00
56.758582540263156,2011-01-29 18:00:00
50.7906469683678,2011-01-29 19:00:00
39.33276414086451,2011-01-29 20:00:00
33.57204996660338,2011-01-29 21:00:00
26.877177956383743,2011-01-29 22:00:00
21.496074167382023,2011-01-29 23:00:00
37.25669091455445,2011-01-30 00:00:00
40.744551486635366,2011-01-30 01:00:00
32.2180126993453,2011-01-30 02:00:00
12.192719871885753,2011-01-30 03:00:00
3.472959115282424,2011-01-30 04:00:00
1.751594063977748,2011-01-30 05:00:00
4.20917849796155,2011-01-30 07:00:00
12.1286065470169,2011-01-30 08:00:00
41.79481903679612,2011-01-30 09:00:00
79.39093687656964,2011-01-30 10:00:00
57.798749109117594,2011-01-30 11:00:00
97.62464141991227,2011-01-30 12:00:00
75.27095212932178,2011-01-30 13:00:00
101.1829667430002,2011-01-30 14:00:00
91.47276054296898,2011-01-30 15:00:00
83.79939331029945,2011-01-30 16:00:00
73.46747674728645,2011-01-30 17:00:00
51.55776781908199,2011-01-30 18:00:00
38.53809053805437,2011-01-30 19:00:00
26.83612767801419,2011-01-30 20:00:00
26.16598854340153,2011-01-30 21:00:00
22.181793403488125,2011-01-30 22:00:00
11.558130683850827,2011-01-30 23:00:00
9.699392496995587,2011-01-31 00:00:00
4.908102719600574,2011-01-31 01:00:00
3.0879609844608784,2011-01-31 02:00:00
2.4184296776514334,2011-01-31 03:00:00
2.232418620537867,2011-01-31 04:00:00
4.6699748637591805,2011-01-31 05:00:00
25.90705524543374,2011-01-31 06:00:00
53.52733377694396,2011-01-31 07:00:00
135.81817207697458,2011-01-31 08:00:00
71.70804303774877,2011-01-31 09:00:00
44.42211065211444,2011-01-31 10:00:00
47.05356519941588,2011-01-31 11:00:00
54.33779893938786,2011-01-31 12:00:00
61.66934596219393,2011-01-31 13:00:00
45.877028532412425,2011-01-31 14:00:00
51.399012421944285,2011-01-31 15:00:00
76.40876734247225,2011-01-31 16:00:00
160.67626056506475,2011-01-31 17:00:00
163.54262837240225,2011-01-31 18:00:00
111.8378186746942,2011-01-31 19:00:00
53.1552606719187,2011-01-31 20:00:00
32.51173732597871,2011-01-31 21:00:00
29.735802544912396,2011-01-31 22:00:00
13.647407518466949,2011-01-31 23:00:00
37.07843475765729,2011-02-20 00:00:00
17.802455121763032,2011-02-20 01:00:00
18.125239934960582,2011-02-20 02:00:00
10.042083502590838,2011-02-20 03:00:00
2.9435359691687495,2011-02-20 04:00:00
2.668415500687972,2011-02-20 06:00:00
7.879362959612693,2011-02-20 07:00:00
21.84861038457609,2011-02-20 08:00:00
45.874425638506345,2011-02-20 09:00:00
80.97011261188965,2011-02-20 10:00:00
119.78870217771434,2011-02-20 11:00:00
142.0253694110077,2011-02-20 12:00:00
166.70632257985574,2011-02-20 13:00:00
150.50279869018104,2011-02-20 14:00:00
143.62750591070088,2011-02-20 15:00:00
132.41882088192057,2011-02-20 16:00:00
132.23099776007098,2011-02-20 17:00:00
106.39728707047932,2011-02-20 18:00:00
74.89970472592938,2011-02-20 19:00:00
45.55659833018289,2011-02-20 20:00:00
43.63623420195934,2011-02-20 21:00:00
43.98614293633493,2011-02-20 22:00:00
22.558055745254972,2011-02-20 23:00:00
20.346416354349028,2011-02-21 00:00:00
12.408482138081226,2011-02-21 01:00:00
9.575334308847955,2011-02-21 02:00:00
4.24540994816203,2011-02-21 03:00:00
2.982735407577255,2011-02-21 04:00:00
3.502026460307455,2011-02-21 05:00:00
4.448729186626588,2011-02-21 06:00:00
13.15205868208146,2011-02-21 07:00:00
65.33857209891896,2011-02-21 08:00:00
69.29341989455418,2011-02-21 09:00:00
86.40127925018692,2011-02-21 10:00:00
100.160498246412,2011-02-21 11:00:00
132.7476107036672,2011-02-21 12:00:00
94.2428540011313,2011-02-21 13:00:00
118.43671297093437,2011-02-21 14:00:00
122.8920214568663,2011-02-21 15:00:00
103.15647476282297,2011-02-21 16:00:00
120.21242470362155,2011-02-21 17:00:00
143.8000687635692,2011-02-21 18:00:00
110.02671683715627,2011-02-21 19:00:00
61.01164044631188,2011-02-21 20:00:00
38.12013305751028,2011-02-21 21:00:00
28.153632439903042,2011-02-21 22:00:00
19.276365617989914,2011-02-21 23:00:00
41.51781487215403,2011-02-22 06:00:00
114.73292858050283,2011-02-22 07:00:00
277.6283065788473,2011-02-22 08:00:00
142.1182946862181,2011-02-22 09:00:00
47.43754252608812,2011-02-22 10:00:00
54.56301323907178,2011-02-22 11:00:00
67.83311005298233,2011-02-22 12:00:00
64.6345876678962,2011-02-22 13:00:00
57.60604459620899,2011-02-22 14:00:00
71.27451876182117,2011-02-22 15:00:00
86.47548064647052,2011-02-22 16:00:00
175.61591535379202,2011-02-22 17:00:00
171.0968969549778,2011-02-22 18:00:00
104.92255551508893,2011-02-22 19:00:00
78.3987712438819,2011-02-22 20:00:00
54.89456923848502,2011-02-22 21:00:00
36.392322387807454,2011-02-22 22:00:00
26.87487297718056,2011-02-22 23:00:00
10.9862379743492,2011-02-23 00:00:00
4.738185630126888,2011-02-23 01:00:00
2.0547362985739084,2011-02-23 02:00:00
2.183403315836783,2011-02-23 03:00:00
5.667311011107812,2011-02-23 05:00:00
27.992843683912817,2011-02-23 06:00:00
94.23066033283065,2011-02-23 07:00:00
209.252499763475,2011-02-23 08:00:00
116.6810736507947,2011-02-23 09:00:00
58.34426972888775,2011-02-23 10:00:00
63.86987768527515,2011-02-23 11:00:00
81.75280223770176,2011-02-23 12:00:00
80.02901478362115,2011-02-23 13:00:00
69.27546962119186,2011-02-23 14:00:00
81.08598075212625,2011-02-23 15:00:00
102.88149811650564,2011-02-23 16:00:00
217.44031293866377,2011-02-23 17:00:00
198.72811636637954,2011-02-23 18:00:00
128.20667370600256,2011-02-23 19:00:00
98.53618060173793,2011-02-23 20:00:00
70.71135336508014,2011-02-23 21:00:00
55.2633887251454,2011-02-23 22:00:00
26.660093058201763,2011-02-23 23:00:00
11.164578423377396,2011-02-24 00:00:00
6.207756692136534,2011-02-24 01:00:00
3.4118227806178347,2011-02-24 02:00:00
2.4698923137252367,2011-02-24 03:00:00
7.987247266541548,2011-02-24 05:00:00
33.856699356849624,2011-02-24 06:00:00
101.6279649559908,2011-02-24 07:00:00
237.80931356515893,2011-02-24 08:00:00
115.21749888082279,2011-02-24 09:00:00
55.579523879041766,2011-02-24 10:00:00
63.454646101465116,2011-02-24 11:00:00
78.37894518179358,2011-02-24 12:00:00
81.10739893527557,2011-02-24 13:00:00
69.76870619430308,2011-02-24 14:00:00
72.25251026896468,2011-02-24 15:00:00
86.87067236656922,2011-02-24 16:00:00
186.21011525488512,2011-02-24 17:00:00
132.68301379789557,2011-02-24 18:00:00
50.36577659419949,2011-02-24 19:00:00
44.49763987504371,2011-02-24 20:00:00
57.037561662238204,2011-02-24 21:00:00
25.879479186986938,2011-02-24 22:00:00
39.61982084213473,2011-02-24 23:00:00
9.295940770626386,2011-02-25 00:00:00
8.288892943477427,2011-02-25 01:00:00
9.911132597905375,2011-02-25 02:00:00
3.3089348101409533,2011-02-25 03:00:00
9.801987525650341,2011-02-25 05:00:00
33.313490265005484,2011-02-25 06:00:00
79.9055409802953,2011-02-25 07:00:00
205.00133708729888,2011-02-25 08:00:00
47.92750421229958,2011-02-25 09:00:00
32.792652654612226,2011-02-25 10:00:00
99.41041244007337,2011-02-25 11:00:00
105.39806002528489,2011-02-25 12:00:00
102.69666182356221,2011-02-25 13:00:00
101.57455775280904,2011-02-25 14:00:00
96.43931991029207,2011-02-25 15:00:00
101.53320248501723,2011-02-25 16:00:00
160.62768235496316,2011-02-25 17:00:00
150.79973436874698,2011-02-25 18:00:00
109.60325346872104,2011-02-25 19:00:00
59.742545884475014,2011-02-25 20:00:00
49.0284071219571,2011-02-25 21:00:00
46.66576188360888,2011-02-25 22:00:00
38.832796065699675,2011-02-25 23:00:00
32.81592031516125,2011-02-26 00:00:00
18.87209883936745,2011-02-26 01:00:00
15.356843829760516,2011-02-26 02:00:00
9.06980254330209,2011-02-26 03:00:00
3.231378256590016,2011-02-26 04:00:00
2.635822960641265,2011-02-26 05:00:00
5.005081560368329,2011-02-26 06:00:00
11.880473024072268,2011-02-26 07:00:00
34.04675904814671,2011-02-26 08:00:00
53.104348097590936,2011-02-26 09:00:00
102.43103203843147,2011-02-26 10:00:00
122.69580902473943,2011-02-26 11:00:00
156.26470318895065,2011-02-26 12:00:00
155.51269786858035,2011-02-26 13:00:00
155.66650809729825,2011-02-26 14:00:00
146.750666873332,2011-02-26 15:00:00
136.60607043790642,2011-02-26 16:00:00
136.01637299743166,2011-02-26 17:00:00
112.91600048641958,2011-02-26 18:00:00
74.77808660057893,2011-02-26 19:00:00
68.9211640132654,2011-02-26 20:00:00
53.047572159872885,2011-02-26 21:00:00
51.44141795241704,2011-02-26 22:00:00
32.092756113130996,2011-02-26 23:00:00
33.886677888680886,2011-02-27 00:00:00
29.034194655481777,2011-02-27 01:00:00
25.591553674552284,2011-02-27 02:00:00
11.957635744430254,2011-02-27 03:00:00
4.331407822146088,2011-02-27 04:00:00
3.4001854191045697,2011-02-27 06:00:00
9.738094043861299,2011-02-27 07:00:00
30.28275644627153,2011-02-27 08:00:00
63.22981895349173,2011-02-27 09:00:00
104.10003780938807,2011-02-27 10:00:00
121.85178844534909,2011-02-27 11:00:00
170.9162267476273,2011-02-27 12:00:00
174.8252732420072,2011-02-27 13:00:00
170.89544942821595,2011-02-27 14:00:00
186.89193680042862,2011-02-27 15:00:00
177.99408191790727,2011-02-27 16:00:00
145.7227376470387,2011-02-27 17:00:00
116.88328654922509,2011-02-27 18:00:00
86.59139920378081,2011-02-27 19:00:00
65.14950637737145,2011-02-27 20:00:00
54.62939752301846,2011-02-27 21:00:00
39.660744236985174,2011-02-27 22:00:00
25.31648756370584,2011-02-27 23:00:00
14.425469729269416,2011-02-28 00:00:00
3.9742101600471433,2011-02-28 01:00:00
2.0607186482153024,2011-02-28 03:00:00
8.364199881604117,2011-02-28 05:00:00
37.366419135024685,2011-02-28 06:00:00
91.945278827025,2011-02-28 07:00:00
141.22330410073252,2011-02-28 08:00:00
120.16030085351375,2011-02-28 09:00:00
71.7706149711488,2011-02-28 10:00:00
79.86887783464053,2011-02-28 11:00:00
99.52252101103262,2011-02-28 12:00:00
45.70802842232787,2011-02-28 13:00:00
25.727231553009833,2011-02-28 14:00:00
24.67195647765487,2011-02-28 15:00:00
72.57924179913364,2011-02-28 16:00:00
82.60402496218263,2011-02-28 17:00:00
159.31035117813548,2011-02-28 18:00:00
70.38156620616941,2011-02-28 19:00:00
45.86929638768689,2011-02-28 20:00:00
66.81115878585307,2011-02-28 21:00:00
20.38392531707034,2011-02-28 22:00:00
13.276362656880567,2011-02-28 23:00:00
48.180356064965835,2011-03-20 00:00:00
38.06558834419839,2011-03-20 01:00:00
26.89585562469712,2011-03-20 02:00:00
16.095755720517232,2011-03-20 03:00:00
3.877863169855021,2011-03-20 04:00:00
3.0189991237013745,2011-03-20 05:00:00
4.356223096654062,2011-03-20 06:00:00
10.209314033678448,2011-03-20 07:00:00
36.22509969304926,2011-03-20 08:00:00
75.54557787700364,2011-03-20 09:00:00
124.19530886391591,2011-03-20 10:00:00
156.43520780043426,2011-03-20 11:00:00
182.28420690409538,2011-03-20 12:00:00
212.09253548207988,2011-03-20 13:00:00
194.86508195722888,2011-03-20 14:00:00
199.2124167446925,2011-03-20 15:00:00
192.58310975253212,2011-03-20 16:00:00
163.56612063997684,2011-03-20 17:00:00
130.54825583833497,2011-03-20 18:00:00
84.62566309416192,2011-03-20 19:00:00
64.41718715039215,2011-03-20 20:00:00
49.00375236513406,2011-03-20 21:00:00
46.24575613853859,2011-03-20 22:00:00
21.465258317820506,2011-03-20 23:00:00
13.42390588143174,2011-03-21 00:00:00
6.5804672747667095,2011-03-21 01:00:00
4.624046187421911,2011-03-21 02:00:00
2.9887442827040234,2011-03-21 03:00:00
7.659513918465028,2011-03-21 05:00:00
36.11296836283009,2011-03-21 06:00:00
70.5329502788054,2011-03-21 07:00:00
203.30581867994857,2011-03-21 08:00:00
99.05959875352039,2011-03-21 09:00:00
58.036768975382344,2011-03-21 10:00:00
73.70680164501154,2011-03-21 11:00:00
95.99289797522681,2011-03-21 12:00:00
105.78737699256402,2011-03-21 13:00:00
107.52856223649133,2011-03-21 14:00:00
126.59032833891563,2011-03-21 15:00:00
161.1117483276406,2011-03-21 16:00:00
331.17740017523784,2011-03-21 17:00:00
319.91379272494845,2011-03-21 18:00:00
258.3349720801592,2011-03-21 19:00:00
184.9887572745369,2011-03-21 20:00:00
91.95900640170987,2011-03-21 21:00:00
70.19479828240033,2011-03-21 22:00:00
40.665663060472625,2011-03-21 23:00:00
19.306958586142816,2011-03-22 00:00:00
4.8124949741336485,2011-03-22 01:00:00
5.259434236055465,2011-03-22 02:00:00
3.305247566323498,2011-03-22 03:00:00
3.2573794790994035,2011-03-22 04:00:00
12.105834389652982,2011-03-22 05:00:00
52.68902665533422,2011-03-22 06:00:00
157.48730373351592,2011-03-22 07:00:00
271.6017636584659,2011-03-22 08:00:00
121.61871170729663,2011-03-22 09:00:00
72.63964017456435,2011-03-22 10:00:00
82.5008834928261,2011-03-22 11:00:00
116.33917170002425,2011-03-22 12:00:00
122.05147921880271,2011-03-22 13:00:00
104.95394326107078,2011-03-22 14:00:00
119.79595803955547,2011-03-22 15:00:00
169.95634815678434,2011-03-22 16:00:00
337.61891738727974,2011-03-22 17:00:00
335.2881925308013,2011-03-22 18:00:00
191.28126927239325,2011-03-22 19:00:00
119.2943117609182,2011-03-22 20:00:00
87.161608456468,2011-03-22 21:00:00
60.10369936113222,2011-03-22 22:00:00
31.092939515973107,2011-03-22 23:00:00
13.373912024604532,2011-03-23 00:00:00
6.47118197816861,2011-03-23 01:00:00
4.161884342940121,2011-03-23 02:00:00
3.00211696915117,2011-03-23 03:00:00
6.913253885430723,2011-03-23 05:00:00
36.96970378411457,2011-03-23 06:00:00
106.65840831643446,2011-03-23 07:00:00
227.01226935824485,2011-03-23 08:00:00
114.71236917463256,2011-03-23 09:00:00
46.46758342487775,2011-03-23 10:00:00
56.75105061865903,2011-03-23 11:00:00
49.452230460383774,2011-03-23 12:00:00
40.10960384211174,2011-03-23 13:00:00
54.42464183484441,2011-03-23 14:00:00
71.80055197923991,2011-03-23 15:00:00
127.01868828949175,2011-03-23 16:00:00
254.25585995373467,2011-03-23 17:00:00
128.46863749040958,2011-03-23 18:00:00
95.31975800293021,2011-03-23 19:00:00
24.682920798954147,2011-03-23 20:00:00
15.893645181318897,2011-03-23 21:00:00
39.93414584912858,2011-03-23 22:00:00
17.69495394808533,2011-03-23 23:00:00
7.98070667754929,2011-03-24 00:00:00
5.964682433440021,2011-03-24 01:00:00
6.234607855320769,2011-03-24 02:00:00
4.1611318903781624,2011-03-24 03:00:00
3.614651334318376,2011-03-24 04:00:00
10.848662165309364,2011-03-24 05:00:00
49.44016085061704,2011-03-24 06:00:00
87.9270328769385,2011-03-24 07:00:00
154.6006818496559,2011-03-24 08:00:00
154.1404989542532,2011-03-24 09:00:00
65.22802551929318,2011-03-24 10:00:00
52.37042858007536,2011-03-24 11:00:00
80.26836556850395,2011-03-24 12:00:00
85.42413876710906,2011-03-24 13:00:00
74.18814366900301,2011-03-24 14:00:00
77.85330571621984,2011-03-24 15:00:00
104.98937409224251,2011-03-24 16:00:00
200.04763771166444,2011-03-24 17:00:00
179.04098615971628,2011-03-24 18:00:00
142.48350899965754,2011-03-24 19:00:00
97.60574286210748,2011-03-24 20:00:00
79.54184299647834,2011-03-24 21:00:00
61.118759632259646,2011-03-24 22:00:00
41.6561352197084,2011-03-24 23:00:00
17.543009356930884,2011-03-25 00:00:00
7.579885201719561,2011-03-25 01:00:00
3.957085680051558,2011-03-25 02:00:00
3.1302718201246256,2011-03-25 03:00:00
2.614899399434252,2011-03-25 04:00:00
8.496570685616625,2011-03-25 05:00:00
38.99356734373704,2011-03-25 06:00:00
103.14890316825107,2011-03-25 07:00:00
268.05234205559606,2011-03-25 08:00:00
154.72357668976244,2011-03-25 09:00:00
79.91668223592742,2011-03-25 10:00:00
85.38658893660033,2011-03-25 11:00:00
113.37897573605039,2011-03-25 12:00:00
107.31324942887763,2011-03-25 13:00:00
104.13194819325753,2011-03-25 14:00:00
102.55216407439981,2011-03-25 15:00:00
141.1563003113198,2011-03-25 16:00:00
198.29591262811857,2011-03-25 17:00:00
186.38990911260143,2011-03-25 18:00:00
119.7952321366908,2011-03-25 19:00:00
89.14087161589782,2011-03-25 20:00:00
64.08967594424075,2011-03-25 21:00:00
47.81791986608218,2011-03-25 22:00:00
39.56267462637806,2011-03-25 23:00:00
40.930115245642426,2011-03-26 00:00:00
24.50892623837314,2011-03-26 01:00:00
19.41052226162515,2011-03-26 02:00:00
9.024365423356178,2011-03-26 03:00:00
3.758390100570681,2011-03-26 04:00:00
3.0952910055832774,2011-03-26 05:00:00
6.109413969651983,2011-03-26 06:00:00
16.095138746486498,2011-03-26 07:00:00
50.35596614132681,2011-03-26 08:00:00
89.29759337135354,2011-03-26 09:00:00
110.37360569548355,2011-03-26 10:00:00
136.03092801729187,2011-03-26 11:00:00
167.9741590647169,2011-03-26 12:00:00
186.10761935911967,2011-03-26 13:00:00
182.3069478267581,2011-03-26 14:00:00
193.24645692462636,2011-03-26 15:00:00
164.9942863845644,2011-03-26 16:00:00
137.62961264697933,2011-03-26 17:00:00
110.09206214268832,2011-03-26 18:00:00
85.33886362860487,2011-03-26 19:00:00
68.26458192885846,2011-03-26 20:00:00
52.62430517057001,2011-03-26 21:00:00
46.736135076751275,2011-03-26 22:00:00
39.110297329538646,2011-03-26 23:00:00
38.76321960342615,2011-03-27 00:00:00
32.727456295182805,2011-03-27 01:00:00
23.468455592055314,2011-03-27 02:00:00
10.368946626115143,2011-03-27 03:00:00
6.994235646042499,2011-03-27 04:00:00
4.726416159477572,2011-03-27 06:00:00
12.300025901280682,2011-03-27 07:00:00
35.93534609940267,2011-03-27 08:00:00
64.06296005906952,2011-03-27 09:00:00
92.39976077001309,2011-03-27 10:00:00
147.9466043938784,2011-03-27 11:00:00
170.6763745498511,2011-03-27 12:00:00
175.74761112900828,2011-03-27 13:00:00
182.1590207065562,2011-03-27 14:00:00
183.89170755077248,2011-03-27 15:00:00
187.10609266168365,2011-03-27 16:00:00
160.73142382990147,2011-03-27 17:00:00
110.95058377049315,2011-03-27 18:00:00
79.87435569390836,2011-03-27 19:00:00
56.18702814914034,2011-03-27 20:00:00
42.26953919354953,2011-03-27 21:00:00
34.175465006321055,2011-03-27 22:00:00
23.103237824461537,2011-03-27 23:00:00
8.776504871549959,2011-03-28 00:00:00
5.565583422057228,2011-03-28 01:00:00
4.002482724290397,2011-03-28 02:00:00
2.6591941925306877,2011-03-28 03:00:00
7.283258269653476,2011-03-28 05:00:00
36.92946271037092,2011-03-28 06:00:00
111.72748917115197,2011-03-28 07:00:00
225.55638710821586,2011-03-28 08:00:00
121.83836095052985,2011-03-28 09:00:00
64.5551377384925,2011-03-28 10:00:00
71.14806422248883,2011-03-28 11:00:00
89.72389833561803,2011-03-28 12:00:00
89.9612614074371,2011-03-28 13:00:00
79.36404961421995,2011-03-28 14:00:00
80.07178615890403,2011-03-28 15:00:00
